44,1,90,07,27,1,19,00,1,01,6,4,0,04,1,4,2, ,04,34,/////,               ,Helsinki
44,1,90,07,27,1,19,05,1,00,6,4,0,08,1,0,1, ,04,34,807//,               ,Helsinki
44,1,90,07,29,1,13,15,2,14,5,7,5,01,1,1,1, ,  ,34,/////,f-g-h-a-b-c-d-e,Turku
44,1,90,07,29,1,18,15,2,00,2,4,9,03,1,1,1, ,  ,34,/////,               ,Turku
44,1,90,07,31,0,16,45,1,00,7,1,0,02,0,1,1, ,//,04,/////,               ,
44,1,90,07,31,0,16,45,1,00,7,1,0,11,1,1,1, ,//,04,/////,               ,
44,1,90,08,01,0,16,00,1,07,7,1,0,01,1,1,1, ,  ,04,/////,d-e-f          ,U;*
44,1,90,08,01,0,16,00,1,18,7,1,0,03,3,4,2, ,  ,04,/////,               ,kE;*
44,1,90,08,01,0,16,00,1,15,7,1,0,05,1,1,1, ,  ,04,/////,               ,U;*
44,1,90,08,01,0,16,20,1,05,7,1,0,27,1,1,1, ,  ,04,/////,               ,U;*
44,1,90,08,01,0,16,45,1,11,7,1,0,11,3,1,1, ,  ,04,/////,               ,U;*
44,1,90,08,01,0,17,00,1,05,7,1,0,13,1,0,1, ,  ,04,/////,               ,U;*
44,1,90,08,01,0,17,15,1,01,7,1,0,12,3,1,1, ,  ,04,/////,d              ,*
44,1,90,08,01,0,17,30,1,09,7,1,0,02,1,1,1, ,  ,04,/////,               ,kE;*
44,1,90,08,02,2,18,10,2,00,1,3,0,02,2,1,1, ,  ,01,/////,               ,kE
44,1,90,08,07,2,07,45,2,01,4,3,0,01,0,3,1, ,  ,01,/////,d              ,
44,1,90,08,11,1,16,50,1,05,7,6,8,11,3,1,1, ,  ,04,/////,               ,kE;Hînow
44,1,90,08,11,1,16,55,1,00,7,6,8,03,1,0,1, ,  ,04,/////,               ,Hînow
44,1,90,08,12,1,09,30,1,11,1,1,0,01,2,1,1,5,08,04,/////,b-c-d-e-f      ,U;Hînow
44,1,90,08,12,1,12,55,1,00,1,1,0,02,0,0,1,5,05,04,/////,               ,Hînow
44,1,90,08,14,2,06,45,2,05,7,3,7,01,2,1,1, ,08,01,/////,b-c-d-e-f      ,
44,1,90,08,15,2,07,45,1,04,6,1,0,01,0,1,1, ,05,01,/////,c-d-e          ,
44,1,90,08,28,1,16,30,2,11,7,5,8,04,3,4,2, ,//,01,/////,               ,
44,1,90,08,28,1,16,40,2,09,7,5,8,01,1,1,1, ,//,01,/////,b-c-d-e        ,
44,1,90,08,28,1,16,50,2,02,7,5,8,05,1,1,1, ,//,01,/////,               ,
44,1,90,08,28,1,17,30,2,02,7,5,8,11,0,1,1, ,//,01,/////,               ,
44,1,90,09,02,1,18,25,1,01,4,1,0,02,2,4,1, ,  ,01,/////,               ,
44,1,90,09,16,1,10,40,2,07,3,1,5,01,2,1,1, ,//,04,/////,a-b-c-d-e-f-g-h,Hînow
44,1,90,09,26,2,06,40,2,01,4,1,0,01,0,0,1, ,  ,08,/////,b-c-d-e-f      ,kE
44,1,90,09,30,1,15,55,2,05,7,3,7,01,1,0,1, ,  ,04,/////,b-c-d-e-f      ,Hînow
44,1,90,10,06,2,13,00,1,03,7,5,0,01,0,0,1, ,//,08,/////,c-d-e-f        ,
44,1,90,10,09,0,10,00,2,05,7,3,0,01,2,1,1, ,  ,04,/////,b-c-d-e-f      ,
