02,2,86,04,22,0,00,00,/,//,/,/,/,01,1,1,1, ,15,08,/////,               ,
40,1,86,04,22,0,08,50,/,08,/,3,/,01,0,/,/, ,  ,01,/////,               ,
34,1,86,04,23,2,11,55,/,01,8,3,5,01,1,3,2, ,10,07,/////,               ,
02,1,86,04,23,0,18,15,/,02,1,4,5,08,0,0,2, ,  ,08,803//,               ,
09,1,86,04,23,0,18,25,/,01,1,1,8,08,1,0,2, ,22,08,804//,               ,
02,2,86,04,23,0,21,00,/,//,/,/,/,01,0,0,1, ,  ,08,/////,               ,
07,1,86,04,24,1,13,13,/,05,8,7,0,01,1,4,1, ,20,07,/////,               ,
33,1,86,04,24,2,14,35,/,09,7,5,0,01,1,0,1, ,03,08,/////,               ,
33,1,86,04,24,2,14,35,/,05,7,5,0,07,0,0,1, ,03,08,/////,               ,
10,1,86,04,24,1,16,35,/,01,6,3,2,01,2,1,1, ,  ,04,/////,               ,Berlin
10,1,86,04,24,1,16,35,/,01,6,3,2,05,2,1,1, ,  ,04,/////,               ,Berlin
02,1,86,04,24,0,18,15,/,03,2,5,4,08,1,0,2, ,  ,08,807//,               ,
33,1,86,04,25,2,06,20,/,00,7,3,8,04,0,4,1, ,  ,08,/////,               ,
11,1,86,04,26,0,//,//,/,//,/,/,/,01,/,/,/, ,  ,21,/////,               ,
11,1,86,04,26,0,//,//,/,//,/,/,/,02,/,/,/, ,  ,21,/////,               ,
38,1,86,04,26,1,11,35,/,18,8,5,/,01,2,1,2, ,14,08,/////,               ,Drebach
38,1,86,04,26,1,11,35,/,09,8,5,/,07,2,1,1, ,14,08,/////,               ,Drebach
38,1,86,04,26,1,12,40,/,01,8,5,/,06,2,1,1, ,13,08,/////,               ,Drebach
02,1,86,04,26,0,13,00,/,05,5,5,0,01,2,1,1, ,02,08,/////,               ,
02,1,86,04,26,0,13,00,/,05,5,5,0,07,2,1,2, ,  ,08,/////,               ,
07,1,86,04,27,0,12,37,/,01,8,7,2,01,1,4,1, ,06,07,/////,               ,
16,1,86,04,27,0,13,30,/,11,/,/,5,01,2,1,1, ,  ,08,/////,               ,
09,1,86,04,27,0,15,45,/,01,8,1,5,01,1,1,1, ,19,08,/////,               ,
17,1,86,04,27,0,16,25,/,04,8,3,0,01,1,3,1, ,  ,08,/////,               ,
33,1,86,04,27,2,18,10,/,00,6,1,8,01,0,4,1, ,  ,08,/////,               ,
33,1,86,04,27,2,18,10,/,00,6,1,8,02,0,4,1, ,  ,08,/////,               ,
10,1,86,04,28,0,09,15,/,01,8,3,2,01,1,1,1, ,  ,04,/////,               ,
40,1,86,04,28,0,15,47,/,05,/,1,/,01,1,/,/, ,  ,01,/////,               ,
02,1,86,04,28,0,18,45,/,02,1,5,2,01,0,1,1, ,  ,08,/////,               ,
09,1,86,04,28,0,18,45,/,01,2,1,5,08,2,0,2, ,  ,08,808//,               ,
10,1,86,04,29,0,09,25,/,42,8,5,0,01,2,1,1, ,  ,04,/////,               ,
10,1,86,04,29,0,14,50,/,01,8,5,0,02,1,1,1, ,  ,04,/////,               ,
10,1,86,04,29,0,17,05,/,01,8,3,0,03,2,0,1, ,  ,04,/////,               ,
07,1,86,04,30,1,10,57,/,01,7,5,0,01,1,4,1, ,  ,07,/////,               ,
06,1,86,05,01,1,05,00,/,36,8,3,0,01,2,1,1, ,  ,04,/////,               ,Berlin
06,1,86,05,01,1,05,00,/,36,8,3,0,04,3,1,2, ,  ,04,/////,               ,Berlin
10,1,86,05,01,0,06,30,/,06,2,1,0,04,2,1,2, ,  ,04,/////,               ,Schweif
40,1,86,05,01,0,12,30,/,10,/,1,/,01,0,/,/, ,  ,01,/////,               ,
40,1,86,05,01,0,12,30,/,10,/,1,/,11,0,/,/, ,  ,01,/////,               ,
11,1,86,05,02,0,//,//,/,//,/,/,/,03,/,/,/, ,  ,21,/////,               ,
17,1,86,05,03,0,05,55,/,02,1,1,0,05,2,4,2, ,  ,08,/////,               ,
07,1,86,05,04,1,08,15,/,00,6,1,5,01,1,4,1, ,14,08,/////,               ,
06,1,86,05,04,0,13,05,/,01,3,1,5,01,0,0,1, ,  ,04,/////,               ,
10,1,86,05,05,0,05,40,/,04,1,1,0,01,0,0,1, ,  ,04,/////,               ,
17,1,86,05,05,1,05,40,/,06,8,1,0,04,3,1,2, ,  ,08,/////,               ,
10,1,86,05,05,0,06,00,/,02,1,1,0,03,1,0,2, ,  ,04,/////,               ,
10,1,86,05,05,0,06,00,/,02,1,1,0,11,1,1,1, ,  ,04,/////,               ,
40,1,86,05,05,0,07,20,/,02,/,1,/,02,0,/,/, ,  ,01,/////,               ,
09,1,86,05,05,0,08,30,/,12,6,1,0,01,1,1,1, ,  ,08,/////,               ,
33,1,86,05,05,2,08,45,/,41,5,1,8,01,0,4,1, ,  ,08,/////,               ,
33,1,86,05,05,2,08,45,/,00,4,1,0,03,0,0,2, ,  ,08,/////,               ,
38,1,86,05,05,0,10,00,/,21,8,1,0,01,2,1,2, ,  ,08,/////,               ,
40,1,86,05,05,0,10,45,/,31,/,1,/,01,0,/,/, ,  ,01,/////,               ,
02,1,86,05,05,0,11,00,/,04,1,5,0,01,1,1,1, ,06,08,/////,               ,
07,1,86,05,05,1,11,13,/,30,8,5,5,01,1,4,2, ,05,07,/////,               ,
06,1,86,05,05,0,13,30,/,31,4,1,0,01,1,0,1, ,  ,04,/////,               ,
10,1,86,05,05,0,14,00,/,24,4,3,0,01,2,1,1, ,  ,04,/////,               ,
40,1,86,05,06,0,09,40,/,10,/,1,/,01,1,/,/, ,  ,01,/////,               ,
06,1,86,05,06,0,19,10,/,01,1,1,0,08,1,4,2, ,  ,04,804//,               ,kE
38,1,86,05,07,0,05,30,/,02,6,1,5,01,1,0,1, ,09,08,/////,               ,Gewitter
02,1,86,05,07,0,09,00,/,03,1,5,0,01,1,1,1, ,07,08,/////,               ,
38,1,86,05,07,0,09,40,/,06,7,5,/,01,2,1,1, ,05,08,/////,               ,Gewitter
09,1,86,05,07,0,17,15,/,04,4,1,7,01,1,0,1, ,12,08,/////,               ,
09,1,86,05,07,0,17,15,/,02,4,1,7,02,1,1,1, ,12,08,/////,               ,
09,1,86,05,07,0,17,15,/,02,4,1,7,05,2,1,1, ,12,08,/////,               ,
07,1,86,05,08,1,12,40,/,00,8,5,2,01,0,4,1, ,  ,07,/////,               ,
33,1,86,05,08,2,15,20,/,00,/,1,8,01,0,4,1, ,05,08,/////,               ,
02,1,86,05,08,0,16,30,/,02,1,5,9,01,1,1,1, ,18,08,/////,               ,
10,1,86,05,08,0,18,40,/,02,3,5,6,09,1,3,2, ,  ,04,8//03,               ,
17,1,86,05,09,1,05,40,/,06,5,1,7,12,1,1,2, ,  ,08,/////,               ,
07,1,86,05,09,0,13,56,/,09,8,5,2,01,1,4,1, ,01,07,/////,               ,
07,1,86,05,09,0,16,54,/,05,8,5,2,11,1,1,1, ,01,07,/////,               ,
07,1,86,05,09,0,17,03,/,08,8,5,2,03,1,1,1, ,01,07,/////,               ,
07,1,86,05,09,0,17,24,/,01,8,5,2,02,0,4,1, ,  ,07,/////,               ,
02,1,86,05,09,0,17,30,/,02,1,5,4,02,0,1,1, ,  ,08,/////,               ,
02,1,86,05,09,0,17,45,/,02,1,5,4,03,3,1,2, ,01,08,/////,               ,
38,1,86,05,09,0,17,45,/,01,1,1,5,02,2,1,1, ,04,08,/////,               ,
09,1,86,05,09,0,17,47,/,00,1,1,5,02,3,1,1, ,16,08,/////,               ,
09,1,86,05,09,0,18,15,/,04,2,1,0,01,1,0,1, ,16,08,/////,               ,
09,1,86,05,09,0,18,15,/,01,2,1,0,03,3,1,1, ,16,08,/////,               ,
38,1,86,05,09,0,18,15,/,03,2,1,0,01,2,1,1, ,04,08,/////,               ,
38,1,86,05,09,0,18,15,/,01,2,1,0,03,2,1,1, ,04,08,/////,               ,
02,1,86,05,09,0,18,30,/,02,1,5,4,01,1,1,1, ,  ,08,/////,               ,
07,1,86,05,10,0,06,38,/,03,8,5,4,01,0,4,1, ,01,07,/////,               ,kE
10,1,86,05,10,1,07,20,/,01,/,/,7,01,0,1,1, ,  ,08,/////,               ,Crimmitschau
07,1,86,05,11,0,10,41,/,00,8,7,2,01,1,4,1, ,  ,07,/////,               ,
38,1,86,05,11,0,11,45,/,05,8,1,5,01,2,1,2, ,04,08,/////,               ,Gewitter
06,1,86,05,11,0,12,35,/,01,1,1,0,01,/,/,/, ,  ,04,/////,               ,
07,1,86,05,11,0,12,40,/,02,8,7,2,01,1,4,2, ,  ,07,/////,               ,
06,1,86,05,11,0,13,15,/,03,3,3,8,01,/,/,/, ,  ,04,/////,               ,
33,1,86,05,11,0,13,15,/,09,8,3,5,01,1,1,1, ,  ,08,/////,               ,
02,1,86,05,11,0,14,00,/,06,4,5,5,01,3,1,2, ,05,08,/////,               ,
09,1,86,05,11,0,14,10,/,10,8,5,5,01,2,1,1, ,01,08,/////,               ,Gewitter
38,1,86,05,12,0,05,45,/,02,4,1,0,01,1,0,1,1,  ,08,/////,               ,
06,1,86,05,12,0,06,15,/,15,5,3,8,01,1,/,/, ,  ,04,/////,               ,
10,1,86,05,12,0,06,40,/,02,4,5,2,01,0,1,1, ,  ,04,/////,               ,
06,1,86,05,12,0,10,00,/,01,1,1,5,01,1,/,/, ,  ,04,/////,               ,
04,1,86,05,12,0,11,10,/,04,8,7,9,01,1,1,1, ,  ,08,/////,               ,
04,1,86,05,12,0,11,10,/,04,8,7,9,07,1,1,1, ,  ,08,/////,               ,
33,1,86,05,12,0,11,50,/,13,6,5,5,01,2,1,1, ,  ,08,/////,               ,
02,1,86,05,12,0,12,00,/,07,3,5,5,01,3,1,1, ,  ,08,/////,               ,
09,1,86,05,12,0,12,30,/,13,4,5,9,01,2,1,1, ,  ,08,/////,               ,
38,1,86,05,12,0,14,00,/,03,8,5,5,01,1,0,2, ,  ,08,/////,               ,
04,1,86,05,12,0,15,05,/,00,8,7,9,01,1,1,1, ,  ,08,/////,               ,
04,1,86,05,12,0,15,05,/,00,8,7,9,07,1,1,1, ,  ,08,/////,               ,
07,1,86,05,12,1,15,17,/,01,8,5,2,01,1,4,1, ,  ,07,/////,               ,
07,1,86,05,12,0,16,54,/,02,8,5,5,01,1,4,1, ,  ,07,/////,               ,
07,1,86,05,12,0,16,54,/,03,8,5,5,04,1,1,1, ,  ,07,/////,               ,
07,1,86,05,12,0,17,00,/,04,8,5,5,11,2,1,2, ,  ,07,/////,               ,
33,1,86,05,12,2,17,55,/,//,/,1,0,03,1,4,2, ,  ,08,/////,               ,
09,1,86,05,12,0,18,25,/,03,2,1,0,03,3,1,2, ,  ,08,/////,               ,
09,1,86,05,12,0,18,35,/,00,2,1,0,01,2,1,1, ,  ,08,/////,               ,
09,1,86,05,12,0,19,00,/,07,2,1,0,08,1,0,1, ,  ,08,810//,               ,
10,1,86,05,13,0,05,50,/,06,8,1,0,02,2,1,1, ,  ,04,/////,               ,
10,1,86,05,13,0,06,20,/,02,8,1,0,03,2,1,1, ,  ,04,/////,               ,
10,1,86,05,13,0,06,30,/,02,8,1,0,01,1,1,1, ,  ,04,/////,               ,
33,1,86,05,13,0,10,15,/,21,6,1,5,01,1,4,2, ,  ,08,/////,               ,
38,1,86,05,13,0,10,40,/,12,8,1,0,01,2,1,2,2,05,08,/////,               ,
07,1,86,05,13,1,10,43,/,01,7,4,0,01,1,4,2, ,04,07,/////,               ,
02,1,86,05,13,0,11,50,/,05,2,5,5,01,1,1,1, ,04,08,/////,               ,
40,1,86,05,13,0,11,55,/,09,/,1,/,01,0,/,/, ,  ,01,/////,               ,
40,1,86,05,13,0,19,58,/,00,/,1,/,08,0,/,/, ,  ,01,804//,               ,
09,1,86,05,14,0,06,45,/,04,8,5,2,05,1,1,1, ,04,08,/////,               ,
38,1,86,05,14,0,07,15,/,04,6,5,0,05,2,1,1,2,05,08,/////,               ,
04,1,86,05,14,0,07,17,/,01,5,3,8,01,1,4,1, ,05,08,/////,               ,
04,1,86,05,14,0,07,17,/,02,5,3,8,05,2,4,1, ,05,08,/////,               ,
38,1,86,05,14,0,07,25,/,02,6,5,0,01,1,0,1,2,05,08,/////,               ,
02,1,86,05,14,0,17,00,/,03,1,5,6,01,0,1,1, ,01,08,/////,               ,
02,1,86,05,14,0,17,00,/,03,1,5,6,03,1,1,1, ,01,08,/////,               ,
07,1,86,05,14,0,17,32,/,04,8,7,8,04,1,1,1, ,  ,07,/////,               ,
07,1,86,05,14,0,17,34,/,00,8,7,8,11,0,1,1, ,  ,07,/////,               ,
07,1,86,05,14,0,17,38,/,04,8,7,8,01,1,4,1, ,  ,07,/////,               ,
33,1,86,05,14,2,18,15,/,01,8,5,8,01,0,4,1, ,  ,08,/////,               ,
33,1,86,05,14,2,18,30,/,00,8,5,8,05,0,4,1, ,  ,08,/////,               ,
38,1,86,05,15,0,06,03,/,01,5,1,/,11,2,1,1, ,  ,08,/////,               ,
38,1,86,05,15,0,07,05,/,07,7,1,/,01,2,1,1, ,  ,08,/////,               ,
38,1,86,05,15,0,07,25,/,02,7,1,/,03,1,1,1, ,  ,08,/////,               ,
02,1,86,05,15,0,09,00,/,02,1,5,5,01,0,1,1, ,  ,08,/////,               ,
09,1,86,05,15,0,14,30,/,03,4,1,9,05,3,1,2, ,  ,08,/////,               ,UH
09,1,86,05,15,0,15,10,/,00,4,1,9,01,2,1,1, ,  ,08,/////,               ,
09,1,86,05,16,0,04,25,/,04,8,1,8,08,2,0,2, ,  ,08,815//,               ,
09,1,86,05,16,0,04,27,/,09,8,1,8,05,3,1,1, ,  ,08,/////,               ,
40,1,86,05,16,0,04,27,/,01,/,1,/,13,1,/,/, ,  ,01,/////,               ,
10,1,86,05,16,0,04,45,/,01,2,1,0,08,1,0,2, ,  ,04,805//,               ,
09,1,86,05,16,0,04,50,/,06,8,1,8,01,1,1,1, ,  ,08,/////,               ,
33,1,86,05,16,2,05,00,/,//,2,1,0,03,0,4,1, ,  ,08,/////,               ,
07,1,86,05,16,1,05,07,/,03,8,1,7,03,1,1,1, ,  ,07,/////,               ,
38,1,86,05,16,0,05,15,/,02,6,1,8,01,1,1,1, ,  ,08,/////,               ,
38,1,86,05,16,0,05,15,/,04,6,1,8,05,2,1,1, ,  ,08,/////,               ,
07,1,86,05,16,1,05,19,/,01,8,1,7,02,1,4,1, ,  ,07,/////,               ,
38,1,86,05,16,0,05,30,/,02,6,1,8,03,2,1,2, ,  ,08,/////,               ,
06,1,86,05,16,0,06,00,/,//,/,/,/,08,3,4,2, ,  ,04,8////,               ,
07,1,86,05,16,1,06,16,/,14,8,1,0,01,1,4,2, ,  ,07,/////,               ,
07,1,86,05,16,1,06,16,/,08,8,1,0,04,2,1,2, ,  ,07,/////,               ,
33,1,86,05,16,2,06,55,/,05,4,1,0,03,1,1,2, ,  ,08,/////,               ,
07,1,86,05,16,1,15,05,/,07,8,7,5,01,1,4,1, ,  ,07,/////,               ,
07,1,86,05,16,1,15,05,/,00,8,7,5,04,0,1,1, ,  ,07,/////,               ,
33,1,86,05,16,2,16,25,/,01,4,1,0,01,0,4,1, ,  ,08,/////,               ,
33,1,86,05,16,2,16,25,/,04,4,1,0,02,1,1,2, ,  ,08,/////,               ,
09,1,86,05,16,0,16,30,/,05,6,1,8,01,1,1,1, ,  ,08,/////,               ,
09,1,86,05,16,0,16,37,/,01,6,1,8,03,1,0,1, ,  ,08,/////,               ,
09,1,86,05,16,0,17,05,/,00,6,1,8,02,2,1,1, ,  ,08,/////,               ,
38,1,86,05,16,0,17,10,/,02,8,5,5,01,1,1,1, ,  ,08,/////,               ,
38,1,86,05,16,0,17,10,/,01,8,5,5,02,2,1,1, ,  ,08,/////,               ,
38,1,86,05,16,0,17,20,/,01,8,5,5,05,2,1,1, ,  ,08,/////,               ,
38,1,86,05,16,0,17,20,/,01,8,5,5,12,1,1,1, ,  ,08,/////,               ,
02,1,86,05,16,0,17,30,/,01,2,5,8,01,0,1,1, ,  ,08,/////,               ,
02,1,86,05,16,0,17,30,/,01,2,5,8,03,0,1,1, ,  ,08,/////,               ,
07,1,86,05,16,1,18,04,/,03,8,7,8,01,1,4,1, ,  ,07,/////,               ,
09,1,86,05,16,0,18,30,/,03,6,1,5,01,2,1,1, ,  ,08,/////,               ,
09,1,86,05,16,0,18,30,/,03,6,1,5,03,2,1,2, ,  ,08,/////,               ,
09,1,86,05,16,0,18,30,/,03,6,1,5,05,2,1,2, ,  ,08,/////,               ,
09,1,86,05,16,0,18,30,/,03,6,1,5,08,1,0,2, ,  ,08,802//,               ,
09,1,86,05,16,0,18,30,/,03,6,1,5,09,1,0,2, ,  ,08,8//01,               ,
17,1,86,05,16,0,18,45,/,03,8,1,0,01,0,0,1, ,  ,08,/////,               ,
17,1,86,05,16,0,18,50,/,01,8,1,0,02,1,4,2, ,  ,08,/////,               ,
40,1,86,05,17,0,04,05,/,01,/,2,/,08,2,/,/, ,  ,01,802//,               ,
40,1,86,05,17,0,12,35,/,06,/,3,/,01,0,/,/, ,  ,01,/////,               ,
34,1,86,05,17,2,13,30,/,28,5,5,2,01,2,1,1, ,10,07,/////,               ,
40,1,86,05,17,0,16,34,/,01,/,3,/,06,1,/,/, ,  ,01,/////,               ,
40,1,86,05,17,0,16,34,/,01,/,3,/,13,1,/,/, ,  ,01,/////,               ,
40,1,86,05,17,0,16,35,/,04,/,3,/,02,2,/,/, ,  ,01,/////,               ,
40,1,86,05,17,0,16,35,/,03,/,3,/,03,2,/,/, ,  ,01,/////,               ,
07,1,86,05,17,0,16,58,/,07,8,7,6,01,1,4,1, ,  ,07,/////,               ,
09,1,86,05,17,1,17,05,/,03,3,1,0,03,2,1,1, ,  ,08,/////,               ,Jonsdorf
34,1,86,05,17,2,17,05,/,06,8,5,6,04,1,1,1, ,06,07,/////,               ,
38,1,86,05,17,1,17,05,/,03,3,1,0,03,2,1,1,1,//,08,/////,               ,Jonsdorf
06,1,86,05,17,1,17,10,/,08,6,5,0,04,3,1,2, ,11,01,/////,               ,
10,1,86,05,17,1,17,10,/,08,6,5,0,04,3,1,2, ,11,01,/////,               ,Altentreptow
33,1,86,05,17,2,17,15,/,10,/,1,0,04,0,1,1, ,  ,08,/////,               ,
33,1,86,05,17,2,17,15,/,12,/,1,0,05,0,4,1, ,  ,08,/////,               ,
07,1,86,05,17,0,17,31,/,01,8,7,6,11,1,1,1, ,  ,07,/////,               ,
17,1,86,05,17,1,17,33,/,01,8,1,0,11,3,1,1, ,  ,08,/////,               ,
06,1,86,05,17,1,17,40,/,05,6,5,0,01,2,1,1, ,11,01,/////,               ,
06,1,86,05,17,1,17,40,/,05,6,5,0,05,2,1,2, ,11,01,/////,               ,
10,1,86,05,17,1,17,40,/,05,6,5,0,04,2,1,1, ,11,01,/////,               ,Altentreptow
10,1,86,05,17,1,17,40,/,05,6,5,0,05,2,1,2, ,11,01,/////,               ,Altentreptow
02,1,86,05,17,0,17,45,/,04,2,5,8,08,1,0,2, ,  ,08,805//,               ,
33,1,86,05,17,2,17,45,/,09,/,1,0,11,0,4,1, ,  ,08,/////,               ,
34,1,86,05,17,2,17,45,/,03,8,5,6,11,1,1,1, ,05,07,/////,               ,
17,1,86,05,17,1,17,48,/,02,8,1,0,05,0,1,1, ,  ,08,/////,               ,
33,1,86,05,17,2,17,55,/,02,/,1,0,13,1,0,1, ,  ,08,/////,               ,
33,1,86,05,17,2,18,10,/,01,/,1,0,12,1,1,1, ,  ,08,/////,               ,
33,1,86,05,17,2,18,15,/,12,/,1,0,01,0,4,1, ,  ,08,/////,               ,
02,1,86,05,17,0,18,45,/,04,2,5,8,01,1,1,1, ,  ,08,/////,               ,
06,2,86,05,17,1,21,50,/,03,8,5,0,01,2,0,2, ,06,01,/////,               ,
06,2,86,05,17,1,21,50,/,03,8,5,0,05,1,0,1, ,06,01,/////,               ,
10,2,86,05,17,1,21,50,/,03,8,5,0,01,2,0,2, ,06,01,/////,               ,Gro· Wokern
10,2,86,05,17,1,21,50,/,03,8,5,0,05,1,0,1, ,06,01,/////,               ,Gro· Wokern
17,2,86,05,17,1,22,05,/,02,5,1,1,01,1,0,1, ,  ,08,/////,               ,
07,2,86,05,17,0,22,20,/,03,8,5,9,01,1,0,1, ,  ,07,/////,               ,
11,1,86,05,18,0,//,//,/,//,/,/,/,01,/,/,/, ,  ,21,/////,               ,
09,1,86,05,18,1,08,15,/,06,6,3,8,01,2,1,2, ,12,08,/////,               ,Oybin, Dauerregen
09,1,86,05,18,1,08,15,/,06,6,3,8,07,3,1,1, ,12,08,/////,               ,Oybin, Dauerregen
38,1,86,05,18,1,08,15,/,06,6,3,8,01,3,1,2,1,12,08,/////,               ,Oybin
38,1,86,05,18,1,08,15,/,06,6,3,8,07,3,1,1, ,12,08,/////,               ,Oybin
33,1,86,05,18,2,08,50,/,03,6,3,7,01,1,1,1, ,08,08,/////,               ,
40,1,86,05,18,0,09,48,/,02,/,3,/,01,0,/,/, ,  ,01,/////,               ,,
04,1,86,05,18,1,10,57,/,03,8,3,3,01,2,4,1, ,07,08,/////,               ,
02,1,86,05,18,0,11,00,/,13,2,5,5,01,2,1,2, ,  ,08,/////,               ,
33,1,86,05,18,2,12,20,/,02,5,1,8,01,2,1,1, ,05,08,/////,               ,
07,1,86,05,18,0,12,24,/,02,8,7,5,01,1,4,1, ,02,07,/////,               ,
33,1,86,05,18,2,12,45,/,02,6,3,8,14,1,4,1, ,01,08,/////,               ,
07,1,86,05,18,0,13,30,/,07,8,7,2,01,1,4,2, ,02,07,/////,               ,
38,1,86,05,18,1,13,50,/,16,8,5,8,01,2,1,2, ,05,08,/////,               ,Oybin
33,1,86,05,18,2,15,45,/,03,6,3,8,01,1,4,1, ,01,08,/////,               ,kE
33,1,86,05,18,2,15,45,/,02,6,3,8,02,1,1,2, ,01,08,/////,               ,
33,1,86,05,18,2,16,00,/,02,6,3,8,05,0,4,1, ,01,08,/////,               ,
04,1,86,05,18,1,16,11,/,01,8,3,3,02,2,4,2, ,02,08,/////,               ,
02,1,86,05,18,0,16,30,/,04,4,5,6,01,1,1,1, ,02,08,/////,               ,
02,1,86,05,18,0,16,30,/,04,4,5,6,04,2,1,2, ,02,08,/////,               ,
02,1,86,05,18,0,16,30,/,04,4,5,6,05,1,1,1, ,02,08,/////,               ,
02,1,86,05,18,0,16,30,/,04,4,5,6,11,2,1,2, ,02,08,/////,               ,
02,1,86,05,18,0,16,30,/,04,4,5,6,12,1,1,1, ,02,08,/////,               ,
17,1,86,05,18,1,16,50,/,07,7,1,1,01,1,1,1, ,  ,08,/////,               ,
09,1,86,05,18,1,17,44,/,00,4,1,8,11,1,1,1, ,02,08,/////,               ,Oybin, 3', Dauerregen
38,1,86,05,18,1,17,44,/,00,4,1,8,11,1,1,1, ,02,08,/////,               ,Oybin
33,1,86,05,19,2,13,35,/,02,/,1,5,01,1,1,/, ,  ,08,/////,               ,
33,1,86,05,19,2,15,45,/,18,8,5,8,01,1,1,1, ,  ,08,/////,               ,
33,1,86,05,19,2,15,50,/,18,8,5,8,04,2,1,1, ,  ,08,/////,               ,
33,1,86,05,19,2,15,55,/,06,8,5,8,13,0,0,1, ,  ,08,/////,               ,
33,1,86,05,19,2,15,55,/,00,8,5,8,27,1,1,1, ,  ,08,/////,               ,
02,1,86,05,19,0,16,30,/,03,2,5,8,01,1,1,1, ,08,08,/////,               ,
33,1,86,05,19,2,16,50,/,04,8,5,8,11,1,1,2, ,  ,08,/////,               ,
06,1,86,05,19,1,17,00,/,09,8,3,0,01,1,1,2, ,  ,04,/////,               ,*
06,1,86,05,19,1,17,00,/,09,8,3,0,02,2,1,2, ,  ,04,/////,               ,*
06,1,86,05,19,1,17,00,/,09,8,3,0,03,1,1,2, ,  ,04,/////,               ,*
06,1,86,05,19,1,17,00,/,09,8,3,0,05,1,1,1, ,  ,04,/////,               ,*
06,1,86,05,19,1,17,00,/,09,8,3,0,06,0,1,1, ,  ,04,/////,               ,*
06,1,86,05,19,1,17,00,/,09,8,3,0,11,1,1,2, ,  ,04,/////,               ,*
06,1,86,05,19,1,17,00,/,09,8,3,0,12,1,1,1, ,  ,04,/////,               ,*
06,1,86,05,19,1,17,00,/,09,8,3,0,27,1,1,2, ,  ,04,/////,               ,*
09,1,86,05,19,1,17,45,/,01,8,3,5,01,1,0,1, ,  ,08,/////,               ,Autobahn
09,1,86,05,19,1,17,45,/,01,8,3,5,05,2,1,1, ,10,08,/////,               ,Autobahn
09,1,86,05,19,1,17,45,/,01,8,3,5,11,2,1,1, ,10,08,/////,               ,Autobahn
38,1,86,05,19,1,17,45,/,01,8,3,5,01,1,0,1, ,07,08,/////,               ,bei Freiberg
38,1,86,05,19,1,17,45,/,01,8,3,5,05,2,1,1, ,07,08,/////,               ,bei Freiberg
38,1,86,05,19,1,17,45,/,01,8,3,5,11,2,1,1, ,07,08,/////,               ,bei Freiberg
10,1,86,05,19,0,18,25,/,01,6,1,0,01,1,0,1, ,  ,04,/////,               ,
10,1,86,05,19,0,18,25,/,01,6,1,0,04,2,1,2, ,  ,04,/////,               ,
10,1,86,05,19,0,18,25,/,01,6,1,0,08,1,0,2, ,  ,04,802//,               ,
40,1,86,05,19,0,19,15,/,02,/,3,/,08,0,/,/, ,  ,01,813//,               ,
09,1,86,05,19,0,20,00,/,02,/,3,5,08,2,0,1, ,08,08,807//,               ,
40,1,86,05,20,0,17,30,/,04,/,3,/,01,0,/,/, ,  ,01,/////,               ,
40,1,86,05,20,0,17,35,/,07,/,3,/,02,1,/,/, ,  ,01,/////,               ,
40,1,86,05,20,0,17,35,/,09,/,3,/,03,1,/,/, ,  ,01,/////,               ,
10,1,86,05,20,0,17,45,/,03,4,1,0,04,2,1,1, ,  ,04,/////,               ,
40,1,86,05,20,0,18,00,/,02,/,3,/,05,1,/,/, ,  ,01,/////,               ,
10,1,86,05,20,0,18,05,/,04,4,1,0,01,1,1,1, ,  ,04,/////,               ,
38,1,86,05,20,0,18,40,/,01,4,1,0,02,1,1,1, ,  ,08,/////,               ,
02,1,86,05,20,0,18,45,/,02,2,5,0,01,0,1,1, ,  ,08,/////,               ,
09,1,86,05,20,0,18,50,/,02,6,1,0,03,2,1,1, ,14,08,/////,               ,
09,1,86,05,20,0,18,50,/,03,6,1,0,08,1,0,1, ,14,08,812//,               ,
09,1,86,05,20,0,18,55,/,03,6,1,0,09,2,0,1, ,14,08,8//02,               ,
09,1,86,05,20,0,19,00,/,00,6,1,0,01,1,0,1, ,14,08,/////,               ,4'
07,1,86,05,20,0,19,01,/,01,8,5,0,02,1,4,1, ,  ,07,/////,               ,
09,1,86,05,20,0,19,05,/,01,6,1,0,02,2,1,2, ,14,08,/////,               ,
07,1,86,05,20,0,19,06,/,02,8,5,0,01,0,4,1, ,  ,07,/////,               ,
02,2,86,05,20,0,21,00,/,//,4,5,/,01,1,0,2, ,  ,08,/////,               ,0.80z
09,2,86,05,20,0,21,00,/,06,/,5,0,01,2,0,1, ,12,08,/////,               ,
37,2,86,05,20,0,21,25,/,00,6,7,0,03,1,0,2, ,18,07,/////,               ,
37,2,86,05,20,0,21,45,/,00,6,7,0,02,3,2,2, ,18,07,/////,               ,
38,2,86,05,20,0,21,50,/,03,8,3,0,01,2,0,1, ,  ,08,/////,               ,
38,2,86,05,20,0,21,50,/,02,8,3,0,05,1,0,1, ,  ,08,/////,               ,
10,2,86,05,20,0,22,00,/,04,7,5,0,01,2,0,2, ,  ,04,/////,               ,
02,2,86,05,21,0,01,00,/,//,4,5,/,01,0,0,1, ,  ,08,/////,               ,0.88z
09,1,86,05,21,0,04,20,/,01,2,1,/,08,1,0,1, ,05,08,803//,               ,
33,1,86,05,21,2,05,00,/,02,/,5,9,03,1,4,1, ,09,08,/////,               ,
40,1,86,05,21,0,05,05,/,04,/,3,/,02,1,/,/, ,  ,01,/////,               ,
