11,1,88,01,01,0,//,//,/,//,/,/,/,01,/,/,/, ,  ,21,/////,               ,
09,1,88,07,08,2,17,35,1,01,6,3,8,05,2,1,1, ,  ,07,/////,               ,
25,1,88,07,08,1,18,10,1,05,7,1,0,01,1,1,1, ,  ,07,/////,b-c-d-e-f      ,Ilmenau
25,1,88,07,08,1,18,20,1,01,7,1,0,03,2,1,2, ,  ,07,/////,               ,Ilmenau
09,1,88,07,08,2,18,30,1,01,4,3,8,01,1,1,1, ,  ,07,/////,b-c-d-e-f      ,kE
09,1,88,07,08,2,18,30,1,01,4,3,8,02,1,1,1, ,  ,07,/////,               ,
09,1,88,07,08,2,18,30,1,01,4,3,8,05,1,0,1, ,  ,07,/////,               ,
07,1,88,07,08,2,18,37,1,03,8,7,9,01,1,4,1, ,  ,07,/////,b-c-d-e        ,
44,1,88,07,08,1,18,50,2,01,5,/,/,02,3,4,1, ,  ,04,/////,               ,Storkow
07,1,88,07,08,0,18,55,1,02,8,7,9,05,1,4,1, ,  ,07,/////,               ,
07,1,88,07,08,0,18,55,1,01,8,7,9,11,0,1,1, ,  ,07,/////,               ,
07,1,88,07,08,0,18,55,1,01,8,7,9,12,0,1,1, ,  ,07,/////,b-c-d          ,
33,1,88,07,08,2,18,55,1,//,3,1,5,02,1,4,1, ,  ,04,/////,               ,
11,1,88,07,09,0,05,10,2,05,6,1,8,01,1,1,1, ,  ,21,/////,c-d-e          ,
06,1,88,07,09,2,05,35,1,08,3,1,8,01,1,1,1,4,06,04,/////,c-d-e          ,Hîhentrog
06,1,88,07,09,2,05,35,1,08,3,1,8,05,1,1,1,4,06,04,/////,               ,Hîhentrog
06,1,88,07,09,2,06,05,1,05,6,3,8,02,1,1,2,4,05,04,/////,               ,Hîhentrog
06,1,88,07,09,2,06,05,1,05,6,3,8,03,1,1,2,4,05,04,/////,               ,Hîhentrog
27,1,88,07,09,0,10,00,1,04,6,4,5,01,1,1,1, ,01,08,/////,h-a-b-c-d      ,kA
38,1,88,07,09,0,10,00,/,05,7,5,8,01,2,1,1, ,01,08,/////,c-d-e-f-g-h    ,
18,1,88,07,09,1,10,05,1,06,5,1,0,01,1,1,1, ,  ,08,/////,               ,Nossen
29,1,88,07,09,1,10,15,0,02,4,3,8,07,1,1,1, ,  ,04,/////,d              ,Schînefeld
02,1,88,07,09,0,10,30,1,02,1,6,5,01,1,1,1,4,01,08,/////,b-c-d          ,
33,1,88,07,09,2,11,00,1,06,6,1,5,01,1,1,1,5,00,04,/////,c-d-e          ,UH
16,1,88,07,09,1,11,20,/,02,7,/,/,01,1,1,1,5,//,08,/////,b-c-d-e        ,Bad Schandau
29,1,88,07,09,1,12,35,1,09,/,/,/,01,1,1,2, ,  ,04,/////,               ,Potsdam
15,1,88,07,09,2,18,24,1,04,4,2,8,01,1,1,1, ,  ,04,/////,b-c-d-e-f      ,
15,1,88,07,09,2,18,24,1,04,4,2,8,04,1,1,/, ,  ,04,/////,               ,
29,1,88,07,10,2,04,15,1,04,8,7,0,08,1,0,2, ,  ,04,810//,               ,
29,1,88,07,10,2,04,20,1,05,7,7,0,01,1,1,1, ,  ,04,/////,c-d-e-f        ,kurze UH
29,1,88,07,10,2,04,35,1,00,7,7,0,02,1,1,1, ,  ,04,/////,               ,an einzelner Cirre
33,1,88,07,10,2,05,10,1,02,7,1,0,01,1,4,1, ,  ,04,/////,b-c-d-e-f      ,
07,1,88,07,10,0,10,25,1,00,3,1,0,03,0,4,1, ,  ,07,/////,               ,
07,1,88,07,10,0,10,29,1,00,3,1,0,02,0,4,1, ,  ,07,/////,               ,
28,1,88,07,10,2,18,22,1,00,4,1,/,03,2,0,1,3,  ,07,/////,               ,
02,1,88,07,10,0,18,40,0,08,1,5,0,01,1,1,1,3,//,08,/////,d/f            ,UH
10,1,88,07,10,0,19,40,1,02,3,1,0,08,2,3,2,1,//,04,806//,               ,streifende Warmfront nîrdlich D
29,1,88,07,11,2,03,35,1,03,8,3,0,08,1,4,2, ,15,04,804//,               ,
10,1,88,07,11,0,04,15,1,80,6,5,0,01,2,1,2,1,//,04,/////,               ,Warmsektor UH
10,1,88,07,11,0,04,15,1,72,6,5,0,05,2,1,2,1,//,04,/////,               ,Warmsektor, UH
10,1,88,07,11,0,04,15,1,05,6,5,0,08,2,3,2,1,//,04,812//,               ,Warmsektor
29,1,88,07,11,2,04,15,1,07,8,3,0,05,1,1,1, ,15,04,/////,               ,kE, V-Form
06,1,88,07,11,2,04,20,0,18,6,1,0,01,1,1,1,2,16,04,/////,c-d-e          ,Zusammenhang Front fraglich
06,1,88,07,11,2,04,20,0,18,6,1,0,05,1,1,1,2,16,04,/////,               ,Zusammenhang Front fraglich
29,1,88,07,11,2,04,20,1,06,8,3,0,01,1,1,1,2,15,04,/////,b-c-d-e-f      ,kE
08,1,88,07,11,2,04,25,1,02,/,/,/,01,1,1,1, ,  ,04,/////,               ,
08,1,88,07,11,2,04,25,1,02,/,/,/,05,1,1,1, ,  ,04,/////,               ,    
06,1,88,07,11,2,04,35,0,17,6,1,0,02,1,1,1,2,15,04,/////,               ,Zusammenhang Front fraglich
06,1,88,07,11,2,04,35,0,17,6,1,0,03,1,1,1,2,15,04,/////,               ,Zusammenhang Front fraglich
08,1,88,07,11,1,04,35,2,01,/,/,/,08,1,3,2, ,  ,04,804//,               ,
41,1,88,07,11,0,04,37,1,00,4,3,0,08,0,3,1, ,14,08,805//,               ,kE
29,1,88,07,11,2,04,40,1,02,8,3,0,02,2,1,1, ,14,04,/////,               ,kE
10,1,88,07,11,0,04,45,1,02,6,5,0,02,2,1,2,1,//,04,/////,               ,kE, Warmsktor
10,1,88,07,11,0,04,45,1,02,6,5,0,03,2,1,2,1,//,04,/////,               ,kE, Warmsektor
15,1,88,07,11,2,04,55,0,23,8,2,5,01,1,1,2, ,  ,04,/////,               ,
15,1,88,07,11,2,04,55,0,23,8,2,5,04,1,1,/, ,  ,04,/////,               ,
15,1,88,07,11,2,04,55,0,23,8,2,5,05,1,1,1, ,  ,04,/////,               ,
28,1,88,07,11,2,04,55,1,02,6,1,/,02,3,4,1,3,  ,07,/////,               ,
28,1,88,07,11,2,04,55,1,01,6,1,/,03,2,4,1,3,  ,07,/////,               ,
29,1,88,07,11,2,04,55,1,03,8,3,0,03,1,1,1, ,14,04,/////,               ,kE
28,1,88,07,11,2,05,00,1,02,6,1,/,01,3,1,1,3,//,07,/////,b/f            ,
09,1,88,07,11,2,05,05,1,02,4,1,0,02,2,1,2, ,  ,07,/////,               ,
09,1,88,07,11,2,05,05,1,02,4,1,0,03,2,1,2, ,  ,07,/////,               ,
07,1,88,07,11,2,05,10,1,03,3,1,0,01,1,4,1,1,  ,07,/////,b/d/f          ,
07,1,88,07,11,2,05,10,1,03,3,1,0,02,2,1,2, ,  ,07,/////,               ,
07,1,88,07,11,2,05,10,1,03,3,1,0,03,2,1,2, ,  ,07,/////,               ,
30,1,88,07,11,0,05,20,1,12,8,5,0,02,2,1,2, ,  ,08,/////,               ,
30,1,88,07,11,0,05,20,1,12,8,5,0,03,2,1,2, ,  ,08,/////,               ,
43,1,88,07,11,2,05,25,1,24,5,5,0,01,2,1,1, ,  ,04,/////,a-b-c-d-e-f-g  ,
43,1,88,07,11,2,05,25,1,03,5,5,0,02,2,1,/, ,  ,04,/////,               ,
43,1,88,07,11,2,05,25,1,03,5,5,0,03,2,1,/, ,  ,04,/////,               ,
43,1,88,07,11,2,05,25,1,03,5,5,0,05,2,1,1, ,  ,04,/////,               ,
38,1,88,07,11,0,05,30,1,09,8,5,0,01,2,1,1, ,//,08,/////,b-c-d-e-f      ,
38,1,88,07,11,0,05,30,1,11,8,5,0,02,3,1,2, ,//,08,/////,               ,
38,1,88,07,11,0,05,30,1,11,8,5,0,03,3,1,2, ,//,08,/////,               ,
38,1,88,07,11,0,05,30,1,06,8,5,0,05,1,1,1, ,//,08,/////,               ,
39,1,88,07,11,0,05,35,/,//,/,/,/,01,1,/,/, ,//,04,/////,               ,
39,1,88,07,11,0,05,35,/,//,/,/,/,04,1,/,/, ,//,04,/////,               ,
39,1,88,07,11,0,05,35,/,//,/,/,/,05,1,/,1, ,//,04,/////,               ,
16,1,88,07,11,0,05,40,0,13,7,3,0,02,2,1,/,3,//,08,/////,               ,
02,1,88,07,11,0,05,45,0,07,2,5,5,01,2,1,1,3,//,08,/////,a-b-c-d-e-f-g  ,
02,1,88,07,11,0,05,45,0,07,2,5,5,02,2,1,1,3,//,08,/////,               ,
02,1,88,07,11,0,05,45,0,07,2,5,5,03,2,1,1,3,//,08,/////,               ,
02,1,88,07,11,0,05,45,0,07,2,5,5,05,1,1,1,3,//,08,/////,               ,
16,1,88,07,11,0,05,50,0,12,7,3,0,05,1,1,1, ,  ,08,/////,               ,UH
30,1,88,07,11,0,05,50,1,06,8,5,0,11,2,1,1, ,  ,08,/////,               ,
30,1,88,07,11,0,06,00,1,08,8,5,0,01,1,1,1, ,  ,08,/////,b-c-d-e-f      ,
44,1,88,07,11,1,06,05,1,27,2,/,0,01,2,1,2, ,  ,04,/////,               ,Storkow
30,1,88,07,11,0,06,10,1,07,8,5,0,05,1,1,1, ,  ,08,/////,               ,
44,1,88,07,11,1,06,20,1,01,2,/,0,02,0,0,2, ,  ,04,/////,               ,Storkow
44,1,88,07,11,1,06,20,1,03,2,/,0,03,2,1,1, ,  ,04,/////,               ,Storkow
44,1,88,07,11,1,06,20,1,01,2,/,0,11,2,1,1, ,  ,04,/////,               ,Storkow
16,1,88,07,11,0,06,25,0,09,7,3,0,03,1,1,/,3,//,08,/////,               ,
38,1,88,07,11,0,06,25,1,01,7,5,0,11,2,1,1, ,//,08,/////,               ,
41,1,88,07,11,0,06,30,0,01,8,5,0,01,0,1,1, ,14,08,/////,b-c-d-e-f      ,*
41,1,88,07,11,0,06,30,0,01,8,5,0,04,1,1,2, ,14,08,/////,               ,*
41,1,88,07,11,0,06,30,0,01,8,5,0,05,0,1,1, ,14,08,/////,               ,*
41,1,88,07,11,0,06,30,0,01,8,5,0,11,1,1,1, ,14,08,/////,               ,*
41,1,88,07,11,0,06,30,0,01,8,5,0,12,1,1,1, ,14,08,/////,d              ,*
16,1,88,07,11,0,06,50,0,03,7,3,0,11,1,1,1,3,//,08,/////,               ,
44,1,88,07,11,1,08,15,1,03,6,/,0,04,2,1,2, ,  ,04,/////,               ,Storkow
06,1,88,07,11,2,08,55,1,08,8,5,8,01,1,1,1,2,11,04,/////,b-c-d-e-f      ,Zusammenhang Front fraglich
33,1,88,07,11,2,09,00,1,08,8,3,0,01,2,1,1,2,12,04,/////,d              ,
33,1,88,07,11,2,09,00,1,08,8,3,0,07,1,0,1,2,12,04,/////,               ,
44,1,88,07,11,1,09,10,2,02,6,/,/,05,1,1,1, ,  ,04,/////,               ,Storkow
29,1,88,07,11,2,13,20,1,17,8,7,0,01,1,1,1, ,07,04,/////,a-b-c-d-e-f    ,
27,1,88,07,11,1,13,55,0,00,4,6,2,01,1,1,1, ,  ,08,/////,               ,kA, Voigtland
06,1,88,07,11,2,14,10,1,07,5,4,5,01,2,1,1,2,06,04,/////,c-d-e          ,Zusammenhang Frot fraglich
25,1,88,07,11,1,14,30,1,09,7,3,5,01,2,1,1, ,  ,07,/////,b-c-d-e-f/h    ,Ilmenau
38,1,88,07,11,0,14,30,1,02,8,3,5,01,1,1,1, ,//,08,/////,d-e-f-g        ,
07,1,88,07,11,2,14,37,1,22,8,3,2,01,2,4,1,1,  ,07,/////,b-c-d-e-f      ,
34,1,88,07,11,0,14,40,1,01,8,6,2,01,1,1,1, ,14,07,/////,               ,
33,1,88,07,11,2,15,00,2,28,3,7,5,01,0,4,1,2,06,04,/////,c-d-e          ,UH
07,1,88,07,11,2,15,03,1,23,8,3,2,07,2,4,1,1,  ,07,/////,               ,
25,1,88,07,11,1,15,05,1,01,7,3,5,02,0,1,1, ,  ,07,/////,               ,Ilmenau
43,1,88,07,11,2,15,20,1,03,5,5,7,01,2,1,2, ,  ,04,/////,               ,
06,1,88,07,11,2,15,45,1,05,7,5,5,01,1,1,1,2,04,04,/////,a-b-c-d-e-f    ,Zusammenhang Frot fraglich
26,1,88,07,11,0,16,00,1,13,8,1,5,01,2,1,1, ,  ,08,/////,a-b-c-d-e-f-g  ,
26,1,88,07,11,0,16,00,1,13,8,1,5,03,2,1,2, ,  ,08,/////,               ,kA, UH, UB
26,1,88,07,11,0,16,00,1,02,8,1,5,07,2,1,1, ,  ,08,/////,c-d-e          ,
02,1,88,07,11,0,16,10,0,14,4,5,5,01,1,1,1,2,10,08,/////,c-d-e-f-g      ,
02,1,88,07,11,0,16,10,0,14,4,5,5,03,1,1,2,2,10,08,/////,               ,
02,1,88,07,11,0,16,10,0,14,4,5,5,05,1,1,1,2,10,08,/////,               ,
26,1,88,07,11,0,16,10,1,12,8,1,5,02,2,1,2, ,  ,08,/////,               ,kA, UH, UB
07,1,88,07,11,2,16,15,1,06,8,3,2,11,0,1,1,1,  ,07,/////,               ,
07,1,88,07,11,2,16,15,1,02,8,3,2,12,0,1,1,1,  ,07,/////,c-d            ,
44,1,88,07,11,1,16,20,2,02,8,/,/,01,1,0,1, ,  ,04,/////,c-d-e          ,Storkow
33,1,88,07,11,2,16,50,2,02,8,5,5,04,1,1,1,2,04,04,/////,               ,
33,1,88,07,11,2,16,50,2,01,8,5,5,07,1,4,1,2,04,04,/////,d              ,
33,1,88,07,11,2,16,50,2,01,8,5,5,11,0,4,1,2,04,04,/////,               ,
04,1,88,07,11,0,17,40,2,02,8,3,6,01,1,4,1,2,10,08,/////,c-d-e          ,
04,1,88,07,11,0,17,40,2,02,8,3,6,02,2,1,2,2,10,08,/////,               ,
04,1,88,07,11,0,17,40,2,02,8,3,6,03,1,1,1,2,10,08,/////,               ,
04,1,88,07,11,0,17,50,2,01,8,3,6,11,3,1,1,2,10,08,/////,               ,
04,1,88,07,11,0,17,50,2,01,8,3,6,12,0,1,1,2,10,08,/////,c-d            ,
38,1,88,07,11,0,17,50,2,05,8,5,5,01,1,1,1, ,  ,08,/////,b-c-d          ,
38,1,88,07,11,0,17,50,2,05,8,5,5,02,2,1,1, ,  ,08,/////,               ,
38,1,88,07,11,0,17,50,2,05,8,5,5,11,1,1,1, ,  ,08,/////,               ,
27,1,88,07,11,1,17,55,2,02,8,5,2,01,1,1,1, ,  ,08,/////,b-c-d-e-f      ,kA, Voigtland
27,1,88,07,11,1,17,55,2,01,8,5,2,11,0,1,1, ,  ,08,/////,               ,kA, Voigtland
38,1,88,07,11,0,17,55,2,05,8,5,5,05,1,1,1, ,  ,08,/////,               ,
26,1,88,07,11,0,18,20,1,06,8,1,5,08,2,0,2, ,  ,08,804//,               ,kE, UB
26,1,88,07,11,0,18,20,1,06,8,1,5,09,2,0,2, ,  ,08,8//01,               ,kE, UB
26,1,88,07,11,0,18,20,1,01,8,1,5,11,1,1,1, ,  ,08,/////,               ,kE, UB
33,1,88,07,11,2,18,35,1,02,8,7,8,02,1,1,1,2,02,04,/////,               ,
15,1,88,07,11,2,19,18,1,02,8,2,2,08,2,4,2, ,  ,04,804//,               ,
11,1,88,07,12,0,07,00,2,32,7,7,8,01,2,1,2, ,  ,21,/////,               ,
25,1,88,07,12,1,17,40,1,01,6,1,8,03,1,1,2, ,//,07,/////,               ,Ilmenau
02,1,88,07,12,0,18,15,0,10,3,5,0,01,0,1,1,3,//,08,/////,b-c-d-e        ,
02,1,88,07,12,0,18,15,0,10,3,5,0,02,1,1,1,3,//,08,/////,               ,
10,1,88,07,13,0,04,20,1,01,1,1,0,08,1,3,2,3,//,04,804//,               ,Ci.Streifen
10,1,88,07,13,0,04,25,1,01,1,1,0,02,1,3,2,3,//,04,/////,               ,Ci.Streifen
41,1,88,07,13,0,04,35,1,00,1,1,0,08,1,4,1, ,  ,08,801//,               ,kE
07,1,88,07,13,2,06,56,1,06,8,1,0,01,0,4,1, ,  ,07,/////,d-e-f          ,
04,1,88,07,13,2,08,00,1,06,6,1,6,01,1,4,1,1,  ,08,/////,c-d-e-f        ,UH
38,1,88,07,13,0,08,40,1,02,5,1,5,01,1,0,1, ,  ,08,/////,b-c-d          ,
11,1,88,07,13,0,09,40,2,19,6,5,5,01,1,1,2, ,  ,21,/////,               ,
41,1,88,07,13,0,09,55,0,00,6,1,8,01,2,1,1, ,  ,08,/////,a-b-c-d-e-f    ,kE
33,1,88,07,13,2,11,00,2,08,7,1,5,01,0,4,1, ,14,04,/////,a-b-c-d-e-f    ,UH
25,1,88,07,13,1,11,20,1,15,8,3,5,01,2,1,2, ,03,07,/////,               ,Ilmenau
27,1,88,07,13,1,11,30,0,21,5,6,5,01,0,1,2, ,  ,08,/////,               ,Voigtland
38,1,88,07,13,0,13,55,2,//,8,3,5,01,1,0,1, ,  ,08,/////,c-d-e-f-g      ,
41,1,88,07,13,0,14,49,0,16,7,5,5,01,1,1,1, ,  ,08,/////,c-d-e          ,UH, kE
26,1,88,07,13,0,14,55,2,12,8,5,0,01,1,1,1, ,  ,08,/////,b-c-d-e-f      ,kA, UB
26,1,88,07,13,0,14,55,2,12,8,5,0,07,1,1,1, ,  ,08,/////,c-d-e          ,kA, UB
06,1,88,07,13,2,15,15,1,06,7,5,5,01,2,1,1, ,09,04,/////,c-d-e          ,
15,1,88,07,13,2,15,20,0,16,6,3,5,01,1,0,1, ,  ,04,/////,b-c-d-e-f      ,
15,1,88,07,13,2,15,26,0,16,6,3,5,04,1,0,/, ,  ,04,/////,               ,
15,1,88,07,13,2,15,26,0,16,6,3,5,05,1,0,1, ,  ,04,/////,               ,
33,1,88,07,13,2,15,40,2,//,8,3,5,01,1,1,1, ,09,04,/////,a-b-c-d-e-f    ,
16,1,88,07,13,0,16,00,2,10,8,3,0,01,0,0,1,3,//,08,/////,b-c-d-e-f      ,
43,1,88,07,13,2,16,30,2,03,8,3,7,01,1,1,1, ,10,04,/////,b-c-d-e        ,
02,1,88,07,13,0,16,40,2,14,4,3,7,01,1,1,1,2,11,08,/////,b-c-d          ,UH
02,1,88,07,13,0,16,40,2,14,4,3,7,02,1,1,1,2,11,08,/////,               ,
04,1,88,07,13,0,16,50,2,01,8,3,7,01,1,4,1,1,  ,08,/////,d              ,
29,1,88,07,13,2,17,00,2,12,8,3,7,01,1,1,1,1,06,04,/////,b-c-d-e-f      ,kA, kE durch As
16,1,88,07,13,0,17,20,2,02,8,3,0,02,0,0,/, ,  ,08,/////,               ,
33,1,88,07,13,2,17,25,2,06,8,3,5,04,1,0,2, ,08,04,/////,               ,
06,1,88,07,13,2,17,30,2,11,8,5,8,01,0,0,1, ,06,04,/////,b-c-d-e-f      ,
33,1,88,07,13,2,17,35,2,04,8,3,5,11,0,4,/, ,07,04,/////,               ,
44,1,88,07,13,1,17,35,2,07,6,/,0,01,1,0,1, ,  ,04,/////,c-d-e          ,U
43,1,88,07,13,2,17,54,2,04,8,6,7,01,2,1,1, ,09,04,/////,a-b-c-d-e-f-g  ,*
43,1,88,07,13,2,17,54,2,01,8,6,7,02,2,1,/, ,09,04,/////,               ,*
43,1,88,07,13,2,17,54,2,01,8,6,7,03,2,1,/, ,09,04,/////,               ,*
43,1,88,07,13,2,17,54,2,01,8,6,7,05,2,1,1, ,09,04,/////,               ,*
43,1,88,07,13,2,17,54,2,01,8,6,7,12,1,1,1, ,09,04,/////,c-d-e          ,*
43,1,88,07,13,2,17,54,2,01,8,6,7,27,1,0,1, ,09,04,/////,               ,*
44,1,88,07,13,1,17,55,2,01,6,/,0,03,1,0,1, ,  ,04,/////,               ,kE
39,1,88,07,13,0,18,00,1,04,8,3,0,01,1,1,1,3,06,04,/////,               ,
39,1,88,07,13,0,18,00,1,04,8,3,0,02,2,1,1,3,06,04,/////,               ,
11,1,88,07,14,0,10,10,2,08,6,1,5,01,1,1,2, ,  ,21,/////,               ,
38,1,88,07,14,1,10,45,2,//,/,5,5,01,0,0,1, ,//,08,/////,d-e-f          ,Dresden
27,1,88,07,14,1,10,52,2,00,4,5,2,01,0,1,1, ,00,08,/////,d              ,Voigtland
10,1,88,07,14,0,13,00,2,04,/,1,9,01,1,1,1,2,02,04,/////,               ,
18,1,88,07,14,1,14,30,1,12,6,1,1,01,0,0,1, ,  ,04,/////,b-c-d-e-f-g    ,Seddin
18,1,88,07,14,1,14,30,1,12,6,1,1,02,1,3,1, ,  ,04,/////,               ,Seddin
04,1,88,07,14,0,16,05,2,02,3,3,9,01,1,1,1,2,00,08,/////,c-d-e          ,
02,1,88,07,14,0,16,30,2,05,3,5,5,01,1,1,1,4,//,08,/////,e-f-g          ,
38,1,88,07,14,0,17,00,2,02,7,5,5,01,1,1,1, ,//,08,/////,b-c-d          ,
38,1,88,07,14,0,17,00,2,01,7,5,5,02,0,1,1, ,//,08,/////,               ,
38,1,88,07,14,0,17,00,2,03,7,5,5,11,2,1,1, ,//,08,/////,               ,
26,1,88,07,14,0,17,20,2,03,6,1,5,01,1,1,1, ,  ,08,/////,a-b-c-d-e-f-g  ,kA
26,1,88,07,14,0,17,20,2,03,6,1,5,11,1,1,1, ,  ,08,/////,               ,kA
08,1,88,07,14,1,19,00,2,02,/,/,/,02,2,1,2, ,  ,04,/////,               ,
39,1,88,07,14,0,19,20,2,//,3,5,2,08,2,0,/, ,//,04,805//,               ,
29,1,88,07,14,1,19,30,2,01,2,1,7,02,1,4,1, ,  ,04,/////,               ,kA, kE, Potsdam
15,1,88,07,15,2,06,03,1,33,7,1,5,01,1,3,1, ,  ,04,/////,b-c-d-e-f/h    ,
15,1,88,07,15,2,06,03,1,33,7,1,5,04,1,3,/, ,  ,04,/////,               ,
15,1,88,07,15,2,06,15,1,32,7,1,5,05,1,3,1, ,  ,04,/////,               ,
11,1,88,07,15,0,09,00,2,17,6,5,8,01,1,1,2, ,  ,21,/////,               ,
38,1,88,07,15,0,14,00,1,01,3,1,5,01,1,1,1, ,  ,08,/////,d-e            ,Okklusion
33,1,88,07,15,2,15,55,1,01,/,3,6,01,1,4,1, ,10,04,/////,c-d            ,
33,1,88,07,15,2,15,55,1,01,/,3,6,07,0,4,1, ,10,04,/////,               ,
10,1,88,07,15,1,20,00,1,01,2,1,6,02,1,1,1,1,00,01,/////,               ,
27,1,88,07,16,1,10,55,2,01,/,/,3,01,0,1,1, ,  ,08,/////,b-c-d-e        ,Voigtland
44,1,88,07,16,2,14,10,1,01,4,/,/,01,2,4,1, ,  ,04,/////,c-d-e-f        ,
34,1,88,07,16,1,14,50,2,//,6,3,2,01,1,/,1, ,14,08,/////,b-c-d          ,kE, Freiberg
25,1,88,07,16,0,16,30,2,//,8,3,5,01,0,0,1, ,  ,08,/////,b-c-d-e-f      ,kA, kE
38,1,88,07,16,0,17,05,1,00,8,3,5,01,0,1,1, ,02,08,/////,d-e            ,
34,1,88,07,18,1,16,30,1,//,4,2,0,03,1,1,1, ,12,08,/////,               ,kE, Freiberg
18,1,88,07,19,1,14,30,1,02,6,1,1,01,1,1,1, ,  ,04,/////,c-d-e-f        ,Seddin
25,1,88,07,19,1,15,00,1,06,5,1,0,01,1,1,2, ,//,01,/////,               ,kA, kE, Dierhagen
25,1,88,07,19,1,15,40,1,01,2,1,8,02,1,1,2, ,//,01,/////,               ,Dierhagen
25,1,88,07,19,1,17,35,1,01,2,1,8,03,2,1,2, ,//,01,/////,               ,Dierhagen
33,1,88,07,20,0,09,45,1,50,7,7,8,01,1,1,1, ,  ,08,/////,               ,UH
02,1,88,07,20,0,10,00,1,06,4,5,5,01,2,1,2,3,//,08,/////,               ,
27,1,88,07,20,0,10,00,1,10,7,3,0,01,2,1,2, ,  ,08,/////,               ,
27,1,88,07,20,0,10,00,1,//,7,3,0,13,0,0,1, ,  ,08,/////,               ,kE, 110-170¯ links von der Sonne
38,1,88,07,20,0,10,00,1,08,8,5,5,01,1,1,1, ,  ,08,/////,a-b-c-d-e-f-g  ,
04,1,88,07,20,2,10,15,1,38,7,3,5,01,2,1,2,2,22,08,/////,               ,UH
04,1,88,07,20,2,10,15,1,38,7,3,5,07,1,4,1,2,22,08,/////,d/h            ,UH
26,1,88,07,20,0,10,30,1,07,8,5,5,01,1,1,2, ,  ,08,/////,               ,kA, kE, UB
15,1,88,07,20,1,11,00,1,21,7,1,8,01,2,1,1, ,  ,04,/////,b-c-d-e-f      ,
18,1,88,07,20,1,11,10,2,02,8,1,1,01,1,0,1, ,  ,04,/////,d-e-f          ,Seddin
15,1,88,07,20,1,11,13,1,11,7,1,8,02,1,3,/, ,  ,04,/////,               ,
34,1,88,07,20,0,11,45,2,//,6,4,4,01,1,1,1, ,  ,07,/////,b-c-d          ,kE
25,1,88,07,20,1,14,50,1,04,8,1,0,01,1,1,1, ,  ,01,/////,c-d-e-f        ,Arenshop
07,1,88,07,20,2,15,03,1,22,6,4,0,01,1,4,1, ,  ,07,/////,b-c-d-e-f      ,
04,1,88,07,20,0,16,27,2,01,3,7,8,02,2,1,2,2,22,08,/////,               ,
04,1,88,07,20,0,16,27,2,01,3,7,8,03,2,1,2,2,22,08,/////,               ,
33,1,88,07,20,1,16,35,/,08,7,4,8,02,1,1,1, ,  ,08,/////,               ,UH
07,1,88,07,20,0,17,17,1,01,6,4,0,02,1,1,2, ,  ,07,/////,               ,
33,1,88,07,20,0,18,10,/,00,7,4,8,03,1,1,1, ,  ,08,/////,               ,kE
33,1,88,07,20,0,18,15,/,00,7,4,8,11,1,1,1, ,  ,08,/////,               ,kE
33,1,88,07,21,0,09,05,1,26,/,5,5,01,2,1,2, ,05,08,/////,               ,UH, kE
33,1,88,07,21,0,09,05,1,01,/,5,5,07,1,4,1, ,05,08,/////,d              ,
18,1,88,07,21,1,09,10,2,03,6,3,2,01,1,1,1,2,03,04,/////,b-c-d-e-f      ,Seddin
18,1,88,07,21,1,09,10,2,02,6,3,2,02,1,3,1,2,03,04,/////,               ,Seddin
18,1,88,07,21,1,09,10,2,03,6,3,2,07,1,1,1,2,03,04,/////,               ,Seddin
06,1,88,07,21,2,12,15,1,03,7,3,5,01,0,0,1,4,00,04,/////,c-d-e          ,vor kleinem Niederschlagsfeld
15,1,88,07,22,1,08,00,1,56,6,2,0,01,2,1,1, ,  ,04,/////,a-b-c-d-e-f    ,
15,1,88,07,22,1,12,17,1,14,7,1,8,03,2,3,/, ,  ,04,/////,               ,
16,1,88,07,22,0,15,00,/,02,6,5,8,01,1,1,1, ,  ,08,/////,c-d-e          ,
38,1,88,07,22,0,15,15,1,02,8,4,5,01,0,1,1, ,//,08,/////,d-e-f          ,
15,1,88,07,22,1,15,55,1,07,6,2,0,04,1,3,/, ,  ,04,/////,               ,
27,1,88,07,22,0,16,50,1,00,1,3,5,01,1,1,1, ,  ,08,/////,d              ,
18,1,88,07,22,0,17,15,1,00,6,1,0,03,1,0,1, ,  ,08,/////,               ,
02,1,88,07,22,0,17,30,1,02,2,5,5,01,1,1,1,4,//,08,/////,f              ,
02,1,88,07,22,0,17,30,1,02,2,5,5,03,1,1,1,4,//,08,/////,               ,
25,1,88,07,22,1,17,40,1,02,7,5,2,01,1,1,1, ,  ,01,/////,b-c-d-e        ,Dierhagen
06,1,88,07,22,2,19,15,2,02,4,1,8,02,3,1,1,2,03,04,/////,               ,in Ci-Fetzen
08,1,88,07,22,1,19,30,1,01,/,/,/,01,1,1,1, ,  ,04,/////,b/d            ,
10,1,88,07,22,0,19,30,2,02,8,5,3,01,1,1,1,1,02,04,/////,b/d            ,streif. Front, Gewitter
18,1,88,07,23,0,12,40,0,00,1,1,1,01,0,0,1, ,  ,08,/////,c-d            ,
29,1,88,07,23,2,17,40,1,00,2,1,5,11,0,1,1, ,  ,04,/////,               ,an einzelner Cirre
28,1,88,07,23,2,18,52,1,02,2,1,/,03,2,1,1,5,  ,07,/////,               ,
